h1-h3 f8-i8 d11-d9 d6-d3 f2-c2 f4-i4 h3-i3 g5-i5 j6-j2 h6-h9 f10-j10 i8-i11 k7-i7 g6-g2 i3-g3xg2 f6-j6 a8-j8 h9-j9 i7-j7 i4-i1 j10-j11xi11 j6-j3 j2-j1 j3-j2 k4-k2 i1-i3,2,0,White
d1-d3 f8-i8 d11-d9 g5-g3 f2-i2 f4-c4 e1-c1 h6-h9 f10-i10 g3-j3 h1-h2 g7-g10 j6-j9 g10-b10 a8-c8 e7-b7 c8-c7xb7 f7-i7 f11-f10 f5-f2 b6-b2 f6-f8 c7-c8 f8-d8 f10-c10 b10-b8xc8 e11-b11 b8-b9 a7-a9 c4-c9 d9-d10 e6-e11 d10-d11 e5-e3 d3-b3 d8-d10 b11-b10 j3-j2 k6-h6xg6 e3-k3 g1-j1 j2-k2 j1-j2 d10-g10 b3-f3xf2 g10-g1 h2-h1 e11-e1xf1 a4-a3 e1-e2 a5-c5 c9-c7 c10-c9xb9 g1-g3 f3-f1 g3-g6 h6-i6 g6-g5 k5-i5 g5-g4 k7-j7 c7-h7 h11-h10 g4-c4 c5-c8 h9-h8 f1-f4 e2-g2 j7-j3 c4-c3 i5-i3 c3-c5 i6-i5 g2-g6 k4-k5 g6-j6 k5-k4xk3xk2 c5-h5 j3-j5 h5-h4 i5-i4 h4-h5 j9-j7xj6 d6-d9 f4-f9,7,2,Black
k4-i4 d6-d9 f10-c10 g7-i7 k7-j7 f7-h7 f11-f9 e7-e10 d11-d10 e10-f10xf9 a8-d8xd9 f8-j8 c10-c9 f6-f9 h11-h9 i7-i9 g11-g9 g6-g8 a7-g7xg8 f5-f7xg7 k8-k9 j8-j9 k6-k8 g5-g8 g1-g7xg8 f10-e10 c9-e9xe10 f9-f10 g9-g10 f7-f9 g7-g9xf9 i9-i10 h9-h10 f4-f9 g9-i9xj9 f10-f11 g10-g11 i10-i11 h10-h11 f11-f10 j7-j10 f10-g10 i9-g9xf9 h7-g7 k8-g8 g10-f10 f2-f9 f10-h10 g8-h8 h10-h9 i4-i9 h6-h7xh8 d8-h8 h9-h10 h1-h6xh7 g7-h7 g9-h9 h10-g10 f9-g9 e6-g6 h8-g8 e5-e8 e1-e7xe8 g10-h10 g8-h8xh7 h10-f10 f1-f9 g6-d6 timeout,10,3,White
d1-d3 g7-g8 k8-i8 f7-h7 d11-d9 g5-g4 a4-c4 f5-i5 k4-i4 i5-h5 e1-e4 g6-g7 h11-h9 e7-e8 a8-c8 e6-e7 h1-h3 e7-d7 a7-c7 d6-d4xe4 a5-d5xd4 f4-d4 f1-e1 f6-f3 e1-e2 h6-d6xd5 g1-g3 e5-a5 c4-a4xa5 d4-c4 e2-e3 d6-d4 b6-b5 c4-c1 d3-d1 d4-d3xe3 b5-b1xc1 e8-e1 f2-g2 f3-f2 c7-c2 h5-a5 k5-g5xg4 d3-a3xa4 i4-a4xa5 a3-b3 h3-h1 h7-h2xg2 h1-f1xe1 h2-h3 j6-j2 f2-f3xg3 k6-k4 h3-h5 i8-i5xh5 f3-k3 j2-k2 k3-j3,7,6,White
e1-e4 d6-d4xe4 d1-d3 e5-b5 a4-b4xb5 e6-e2 d3-d2xe2 h6-i6 h1-h6xi6 e7-e1 d2-d1xe1 d4-c4 d1-d4xc4,5,1,Black
e1-e4 d6-d4xe4 b6-d6 d4-d2 d6-d3xd2 e5-d5,1,1,White
f2-j2 d6-d9 b6-d6 e7-c7 a6-c6 e6-e10 d11-d10xe10 e5-c5xc6 e1-e6 f5-e5 a4-e4xe5 g7-j7 k8-j8xj7 f7-j7 g11-g7 f8-g8xg7 timeout,3,2,White
h1-h3 e7-e8 a8-c8 f7-d7 d11-d9 h6-h7 k8-i8 g6-h6 h11-h9 e5-d5 d1-d3 f4-f3 a4-c4 g5-g3 k4-i4 timeout,0,0,Black
f2-j2 g5-i5 h1-h4 g6-g3 g1-g2 h6-h9 j6-h6 f5-h5 h4-g4xg3 g7-h7xh6 f10-j10 h5-h4xg4 b6-b10 f4-c4 f1-f4 e5-e3 timeout,1,2,White
d1-d3 g7-h7 h11-h9 g6-g8 k4-i4 f6-g6 a8-c8 e7-e8 e1-e4 d6-d4xe4 a5-d5xd4 g5-h5 g1-g3 e6-e7 a4-e4 h5-h2 g3-g4xf4 timeout,2,1,Black
h1-h3 d6-d9 d11-d10 e7-e10 f10-j10 f7-b7 a8-b8xb7 g7-b7 k7-c7xb7 e6-c6 b8-d8xd9 f8-i8 f11-f10xe10 f6-f9 timeout,4,0,White
h1-h3 f8-i8 f10-i10 g7-i7 h11-h9 f7-h7 d11-d9 i8-j8 i10-i8xj8 f6-f10 e11-e10 f10-k10 j6-i6xi7 k10-k11,2,0,White
f2-i2 d6-d3 b6-b3 e6-c6 a8-c8 f6-d6 d11-d9 d3-j3 d1-d3 c6-c3 d3-d2 e7-e10 d9-d10xe10 d6-d9 c8-c9 d9-j9 h11-j11 h6-h10 k8-k9 j9-j10 k9-k10 j10-j9 k7-k9 g5-j5 j6-j7 f8-i8 i2-i5xj5 i8-i11xj11 d2-d3xc3 j9-j11,3,1,White
h1-h3 g5-g2 h3-h2xg2 f5-i5 f2-c2 e5-c5 b6-b3 g6-g3 j6-j3 h6-h9 k8-i8 f6-j6 k7-j7 h9-j9 i8-j8 i5-i1 h11-h9 j6-i6 f10-i10 i6-i2 j3-j2 g3-k3 i10-j10xj9 k3-k2xj2 j7-j2 k2-k3 g11-i11 k3-k2xj2 h9-h4 i2-j2,2,2,White
f2-i2 f8-c8 f10-c10 f7-f10 k8-f8 g7-j7 i2-i7xj7 g6-g9 h11-h9 g9-f9 f8-j8 f6-f8 i7-i10 f8-i8 h9-i9 i8-i2,1,0,White
a8-c8 h6-h3 k4-i4 f8-i8 h11-h9 e7-e9 d11-d9 e9-e8 f10-i10 f7-f9 k8-j8 f9-e9 e11-e10 g7-j7 j6-j3 j7-b7 k7-c7xb7 f6-f7 k6-k7 g5-g2 h1-h2xg2 g6-g2 f2-b2 f7-j7 k5-k4 i8-i9 i4-i8xi9 f4-i4 h2-i2 h3-h1 g11-g3xg2 h1-i1 g3-i3 j7-g7 i10-g10 e5-e3 a4-a3 g7-g2 c7-c2 g2-h2 k4-k2 i4-k4 k2-k3 h2-h1 timeout,4,0,White
f2-i2 f4-c4 b6-b3 f5-f2 b3-f3xf2 f6-f4 j6-j3 c4-c2 f3-b3 f4-b4 b3-b2 b4-b11,1,0,White
d1-d3 h6-h9 d11-d9 f8-c8 a7-b7 g5-i5 k8-i8 g6-g3 k7-j7 f6-i6 f2-i2 i5-j5 k4-j4xj5 i6-i3 k5-k3 i3-j3 i2-j2 f5-j5xj4 h1-i1 j3-h3 e1-e2 h9-e9 d9-c9 e7-c7 a4-c4 h3-h10 i8-i10 e9-j9 i10-j10 e6-e10 c9-e9xe10 h10-i10 k6-k9 f7-f9 e9-c9 e5-e10 g11-g10 e10-c10xc9 b7-b9 i10-i8 e11-c11 f9-c9 b6-b8 j5-b5 c4-c5xb5 f4-b4 c5-c3 i8-i11 j10-j11 i11-i4 h11-i11 b4-b2 c3-c4 i4-d4 a5-a3 b2-d2xd3 c4-c2xd2 d4-b4 f1-b1 b4-b2 a3-a2 g3-a3xa2xa2 i11-i9xj9 d6-d2xc2 i9-d9xc9 b2-a2 b9-c9xc10 a2-a1,7,6,White
h1-h3 g5-g4 g1-g3 f5-i5 k4-i4 h6-i6 k8-i8 g7-g9 h11-h9 g9-c9 f10-c10 f8-c8 f2-c2 d6-d3 b6-b3 e5-e2 f1-f2 c9-b9 d11-b11 f7-h7 g11-g10 f6-f9 e11-d11 h7-j7 i8-j8xj7 i6-i10 j8-j10 i10-i11 j6-i6xi5 f9-g9 k7-k9 i11-i9xh9 f11-i11 f4-f11 g10-i10 e7-j7 k5-j5 b9-b10 b3-b9xb10 d3-b3 c2-b2 g9-g7 a4-b4xb3 e6-b6 b2-c2 g6-h6 i6-i8xi9 g7-c7 a5-a4 c7-c3 b4-b3 h6-h8 i8-j8,5,1,Black
h1-h3 g5-g2 h3-h2xg2 g6-g2 b6-b3 e5-e2xf2 b3-e3xe2 h6-h9 f1-f2xg2 f6-i6 f10-i10 i6-i1 j6-j1 i1-i2 k4-k2 i2-i1xj1,3,2,White
k8-i8 g7-j7 k5-j5 h6-h9 i8-i7xj7 g6-g10 e11-e10 f6-i6 k4-i4 f8-i8xi7 j6-j10 f7-f8 k7-k9 i8-i11 h11-h10xg10 i11-h11xh10 f10-i10 h11-i11 i10-i9 f8-b8 a4-c4 i6-i8 e10-i10 i8-c8 i10-c10 b8-b10 d11-d9 c8-c9 b6-b9 h9-e9xd9 f11-b11xb10 e9-e11 b11-d11 f5-f11 h1-h11 c9-h9 k6-h6 e7-j7 k9-j9 h9-h8 j10-j11xi11 h8-k8 j5-k5 k8-k11,4,3,White
h1-h3 h6-h9 k7-j7 e7-b7 a8-b8xb7 f7-b7 d11-d9 g7-c7 a5-c5 e5-e3 d1-d3 g6-h6 f10-i10 f6-f7 j7-j9 c7-c6 a4-c4 f7-c7 d9-c9 e6-e10 f2-f3xe3 c7-c8 e1-e9xe10 d6-d10 e11-c11 d10-b10 c9-b9 c8-c10 a7-a10 f5-d5 a6-a7 f4-f7 f11-d11 f8-f11 k8-f8xf7 g5-e5 e9-e11xf11 c10-e10 c11-c10xb10 e5-e1 k5-e5xd5 e10-e6 d3-d1xe1 h6-h4 e5-e2 e6-i6 k4-i4 h9-h5 c10-c7xb7xc6 h5-g5 g1-g4xh4 i6-f6 g11-g6xg5 f6-f7 h3-h7 f7-f5 g6-g5 f5-e5 e11-e7 e5-e6 b6-d6 e6-i6 j6-j5 i6-f6 k6-g6 f6-f4 e2-e4 f4-f6 f3-f5 f6-e6 f8-f7 e6-f6 d6-e6,12,0,Black
h11-h9 f4-i4 g1-g2 d6-d9 f10-c10 e7-b7 a8-b8xb7 f7-b7 b8-b9 e5-b5xb6 a4-b4 f8-j8 f11-f8 f5-c5 h1-h3 e6-e3 a6-b6xb5 c5-b5xb6 d1-d3 i4-i9 g11-g9 f6-f7 e11-e9 g7-j7 k5-i5 e3-e8 e1-e7xe8 b7-d7xe7 i5-i7xj7 b5-e5 b9-c9xd9,5,3,Black
d1-d3 e5-e2 g1-g3 e2-b2 f2-c2 h6-h3 g3-g2 d6-d9 a4-a2xb2 e6-e3 f10-c10 f4-j4 g2-j2 f5-b5 f1-f3xe3 f6-f4 k8-i8 e7-b7xb6 a2-b2 g5-g2 i8-i4xj4 g2-f2xf3 c2-c7xb7 f4-c4 e1-c1 c4-c3 b2-b3 h3-e3xd3 c7-c5xb5 c3-c4 a5-a3 c4-b4 a8-b8 f2-b2xb3 c1-b1 b2-c2 b1-b2 c2-c1 a3-b3 b4-a4 b3-a3 g6-g4 b8-b3 a4-b4 j6-b6 d9-d2 d11-d4 b4-c4 e11-e4 f7-f2 b6-b4 c4-c2 h11-h3 c1-g1 a3-a2 c2-c1 b2-b1 g7-g5 e4-e5 f8-f3 a2-b2 g4-g2 c5-c3 g5-g3 b2-c2 f2-e2 c3-d3 c1-f1 timeout,5,4,White
h11-h9 d6-d3 a7-c7 f4-i4 f2-i2 e5-c5 d1-d2 d3-b3 f1-f3 e6-e3 d11-d3xe3 e7-e3 d3-c3 e3-d3xc3 a4-d4xd3 f6-c6 a8-d8 c5-c1 d4-c4 c6-c5 f3-c3 c5-b5 c4-b4 b5-e5 a5-a3xb3 e5-e10 b6-b10 g7-g10xf10 k8-i8 g10-g9 g11-g10 e10-c10 f11-f9xg9 c10-c11 b10-b11 c11-c8 b11-b8 g6-c6xc7 f9-c9 f8-e8xd8 g10-d10 f5-f1 e1-e3 f1-d1 a6-a7 c6-d6 d2-c2 f7-f10 k4-j4 i4-f4 j6-j10 d6-d3 e3-f3 e8-e3 f3-f2 d1-f1 j10-g10 f10-f5 f2-g2 c8-c4 h1-h3 f5-e5 g10-g6 h6-h7 j4-g4xg5 h7-h6xg6 k5-h5 h6-d6 k6-e6 d6-d5 d10-d6 e5-e4 c9-c5 c4-d4 e6-e5xd5 d3-d2 h5-f5 f4-f2 f5-f4 d2-e2 c3-d3 e2-d2xd3 a3-d3 d2-e2 h3-f3xe3 e2-d2xd3 f3-e3xe4 d4-d3 c5-c3 c1-b1 b4-b2 f2-f3xe3 g4-g3 d3-d5 c2-c1xb1xb1 d5-c5 k7-c7,10,8,Black
h1-h3 g5-g2 k5-i5 e5-e2xf2 d1-d2 e6-e3 f1-f2xe2 d6-d9 a8-c8 e3-b3 h3-g3xg2 f6-c6 a4-c4 e7-b7 a5-b5 c6-c7 c8-c10 d9-a9 d11-b11 c7-c9 h11-h9 f7-c7 e11-c11 a9-a8 g11-g9 g6-d6 g9-d9 c9-a9 c10-a10 a8-e8 h9-e9 f5-e5 b11-b10 a9-c9 a10-a9 c7-c5 b6-c6xc5 b7-b6xc6 a7-b7xb6 c9-c5 c4-c2 f4-a4 b5-a5 c5-c3 e1-b1 e5-e1 d2-d1 b3-b4 b1-b2 c3-a3 b2-a2 e8-c8 g1-f1xe1 a3-f3 a2-a3xa4 h6-h3xg3 a3-b3 b4-i4 f1-i1 h3-j3 f2-j2 d6-i6xi5 a6-h6xi6 j3-k3 h6-h3 f3-f2 h3-h2 g7-g3 h2-i2 f8-f5 k6-k5 f5-e5 b7-b4 f2-f9 j6-j9 k3-h3 f11-i11 g3-g10 k8-k10 g10-g11 f10-f11 f9-f10 k10-j10 g11-g3 j2-j3 f10-e10 e9-h9 e10-e9 d9-d11 e9-g9 h9-h11 g9-g11 f11-e11 g11-g6 j9-k9 g6-d6 i1-h1 d6-k6 k7-k8 h3-h7 c11-c9 k6-c6 b10-b8,7,4,Black
h11-h9 g7-g10 e11-e9 f8-i8 h9-h10xg10 d6-d9 e9-i9 i8-c8 a4-c4 e7-e10 d11-d10xe10 e6-e10 d10-b10 f6-e6 f11-c11 e5-b5 e1-e3 f7-b7xb6 a8-a9 g6-g10xf10 k7-c7xb7 e6-c6xc7 k4-h4 f5-f11 a7-g7 g10-f10 g1-g4 f4-f9 g7-g6xg5 c6-f6xg6 k5-c5xb5 d9-d11 k8-i8 f6-e6 h4-h5 h6-h7 a5-b5 h7-d7 b5-b9 e6-e9 c5-c7 c8-e8 e3-e7xd7,6,4,Black
d1-d3 f8-c8 h11-h9 g7-g10 h9-h10xg10 f7-j7 b6-b9 g5-j5xj6 k8-j8 h6-h3 f2-i2 g6-g10 k6-i6 e7-e10xf10 g1-g9xg10 j5-j2 k4-k2xj2 h3-k3xk2 a7-i7xj7 f5-i5 j8-j2 f4-b4 f1-f4 e6-e9 f4-c4xb4 f6-f3 c4-i4xi5 c8-c3 timeout,6,3,White
h11-h9 d6-d9 a7-b7 f4-i4 f2-i2 e7-e9 a8-c8 f5-f2 d1-d3 f2-b2 e1-e2 e6-c6 a4-a2 f6-f2 e2-c2xb2 f2-d2 f1-c1 i4-d4xd3 j6-j3 f7-c7 a6-a9 d9-c9xc8 d11-d7xc7 c6-c3 b6-b3 c3-c7 d7-d9 d4-c4 d9-d7xc7 d2-d6 d7-d9 d6-b6 b7-b9xc9 c4-c9xd9 f10-c10 b6-d6 e11-d11 d6-d10 g11-g10 f8-i8 c2-c8xc9 e5-e8 k8-j8 g7-i7 k7-k10 i8-i11 k6-k9 d10-f10 k9-i9 e9-e11 f11-g11 e11-e10 k10-i10 e8-f8 g10-h10 g6-g8 k5-k7 f8-d8 c8-c2 i7-f7 j8-j11,5,3,Black
h1-h3 g5-g2 f2-c2 f4-i4 g1-i1 g2-j2 k4-k2 f5-j5 i1-i2xj2 g6-g1 k2-j2 g7-j7xj6 k8-j8 f6-g6 f10-i10 g6-g3 j8-j9 i4-i3xh3 i2-i1 g3-a3 c2-a2 a3-c3 a2-c2 c3-c11 b6-b11 c11-c4 b11-b3 c4-k4 j2-k2 k4-k3xk2 c2-k2 k3-k4 k2-k3 j5-j2,1,3,White
h11-h9 e5-e2 d1-d2xe2 e6-e2 a4-c4 g5-g2xf2 h1-h2 f6-e6 f1-f2xe2xg2 e6-e3 c4-c3 e3-k3 h2-k2 k3-j3 k2-j2 h6-h1 k4-k3 h1-j1xj2 f2-j2 j1-i1 c3-i3 i1-j1xj2 d2-j2 j3-j5 g1-i1xj1xj1 g7-j7xj6 k8-j8 j5-i5 h9-i9 g6-g10 e11-e9 g10-j10 k6-j6xj7 f5-b5 g11-g5 b5-b2 a5-a2 i5-h5 k7-h7 f7-f5xg5 j2-c2xb2 f5-b5 a2-b2 e7-b7xb6 a6-a3 b7-b10 a8-b8 h5-h6 j8-g8 h6-i6 h7-i7 f8-d8 a7-a10 b10-c10 d11-c11 d6-a6 e9-a9 i6-h6 i7-h7 c10-c8 b8-b9 h6-h2 i3-i2 f4-i4 i9-i6 d8-d9 e1-e9 d9-d3 a10-d10 b5-i5 f10-i10 i4-k4 f11-f8,7,6,Black
e1-e3 d6-d3 e3-i3 e5-e2 d1-d2xe2 e6-e2 a4-c4 g5-g2xf2 i3-g3xg2 f6-c6 a8-c8 c6-c5 a5-b5 d3-c3xc4 d2-c2 c5-c4 a6-a3 c4-d4 f1-d1 d4-d9 a7-a9 d9-k9 f10-k10 k9-c9 k10-c10 e7-c7xc8 b6-b9 c9-k9 c10-k10 k9-i9 k10-i10 i9-i1 j6-j1 i1-i3 j1-j3 e2-j2 h1-j1xj2 i3-i1xj1 j3-j1 i1-h1 i10-i1 h1-h3 j1-j3 c3-f3xg3 g1-h1 h3-i3 i1-i2 i3-i10,3,5,White
h11-h9 g5-i5 k4-i4 h6-h3 i4-i3 g6-g3 k7-i7 f4-j4 f2-j2 f5-f2 k5-k3 j4-j3xi3 h1-i1 e5-b5 a4-b4xb5 i5-b5 d1-d3 e7-b7xb6 a8-b8 d6-b6 f10-c10 f2-b2 c10-c5xb5 e6-c6 e11-e10 f6-d6 d11-d9 f7-f2 a5-a2 f2-c2 e1-c1 c6-c11 c5-c3xc2 d6-c6 d9-c9 b2-c2 c3-c4 c6-c8 e10-c10 f8-i8 h9-i9xi8 c8-j8 i9-j9 j8-i8 g11-i11 g7-g11 c4-c3xc2 g3-g10 j9-j10 b6-i6xi7 a6-h6xi6 b7-e7 h6-h11xg11,7,3,Black
d1-d3 e5-e2 g1-g2 f4-c4 d3-d2xe2 e6-e2 d2-c2 f5-b5 f2-f3 e7-b7xb6 a4-b4 f6-e6 e11-e9 e6-e3 b4-b3 g5-g3xf3 j6-j3 e3-c3 a5-a3 d6-d1 e9-e3xe2 d1-c1xc2 g2-b2 c3-d3 d11-d9 f7-f3xe3 k5-i5 d3-d1 i5-i2 c1-c2 b2-b1 d1-c1xb1 b3-b1 c1-d1,2,5,White
h11-h9 f4-i4 g1-g2 f8-c8 f10-c10 h6-h3 a5-b5 g5-j5 k4-j4xj5 f5-j5 j4-j3 g7-j7xj6 b5-b3 j7-j10 k8-i8 g6-g4 g2-i2 f6-j6 i8-j8 j6-j7 c10-i10 j10-j9xj8 g11-j11 e6-j6 f11-f8xf7 i4-i8 i2-i5xj5 g4-i4 i5-i6xj6 i4-i2 k5-j5 j7-g7 f8-g8 e7-e9 b6-b9 g7-c7 f2-c2 c8-c10 d11-c11 c7-c9 a8-a10 c10-g10 a10-c10 e9-f9 e11-g11 f9-f11 k7-k9 c9-g9 h9-i9xj9 h3-h11xg11xg11 j11-i11 d6-d11 i6-i7xi8 e5-e10 i9-h9 g10-f10 f1-f8 g9-g11 i10-h10 g11-g10 e1-e9 d11-d8 c11-e11xe10 d8-d11xe11 d1-d10 d11-c11 e9-e10 f11-e11 f8-f9,7,5,Black
h1-h3 g5-g2 f2-c2 f8-i8 k4-i4 d6-d9 a5-c5 g7-j7 k5-j5 j7-j10 k8-j8 d9-k9 h11-h8xi8 f7-h7 h8-h9 g6-g10 h9-h10xg10 f6-f9 h10-h9 f9-a9 f10-a10 a9-g9 a10-g10 k9-i9xh9 j8-j9 i9-i11 d11-d9 g9-i9 g11-h11 i9-i8 j6-j8 i8-b8 e11-b11 b8-b10 a8-a10 b10-f10 h11-h10 f10-c10 b11-c11 c10-c9 a7-a9 e7-e9xd9 d1-d6xe6 e9-h9 h10-h11 c9-c10 k7-k10 c10-f10 g10-g3xg2 f5-g5 f11-g11 e5-e11 a10-b10 h7-i7 k6-k9 g5-g8 e1-e9 f4-f9 d6-g6 h6-h8 g6-g7 f9-g9 h3-h7 i7-i9 e9-f9 e11-e9xf9 c11-f11 h9-h10 c5-c11 g9-g10 c11-e11 f10-c10 e11-c11 c10-f10 b10-e10 f10-f6 g7-g6 f6-d6 g3-d3 d6-d10 b6-b10 g10-f10xe10 j8-i8 f10-g10 j5-f5 d10-f10 c11-e11 f10-c10 e11-c11 c10-c3 i4-e4 c3-a3 c2-a2 a3-b3 a2-b2 e9-c9 f1-c1 b3-a3 b2-a2 a3-c3 a2-c2 g8-b8 a4-a3 b8-b2 a6-a4 g10-g8 a3-b3 c3-c4 c1-b1xb2 h8-h9 g6-g7 g8-d8 g7-a7 h10-e10 g11-g10 i11-i10 h11-h10 h9-d9 h10-h9xi9 e10-e7 c2-c3 d8-a8 g1-g6 c4-c6 b3-b6 a8-h8 h9-h11 d9-h9 g10-g8xh8 h9-g9 b10-g10xg9 e7-b7 g8-b8xb7 c6-f6 f11-f7 f6-e6 i8-i9 e6-e8 f7-f8 e8-e10 b8-b10 e10-e7 f8-h8 c9-c5 b1-b5,9,4,Black
h11-h9 e5-e3 d1-d3 g5-g2 h1-h2xg2 g6-g2 f2-c2 f4-f2 k4-i4 f5-i5 i4-i3 e7-e10 d11-d10xe10 e6-e10 g11-g9 i5-i10 g9-e9xe10 d6-d9 c2-c9xd9 f6-f4 a4-c4 f4-k4 i3-k3 i10-i2xh2 j6-j2 k4-h4 g1-i1 f2-c2 f1-f3xe3 h4-d4 b6-b2 c2-d2xd3 e1-c1 i2-i10 f3-f4 g7-g4 f11-i11 i10-i9 f10-j10 g4-g9xh9 k8-k9 g9-g4 f4-f1,5,3,Black
h1-h3 g5-g2 e1-e2 d6-d3 b6-b3 e6-c6 a4-c4 c6-c10 a8-c8 f6-b6 a7-b7 b6-b4 a5-a4 d3-d4xc4 c8-c4 b4-b6 c4-c8 b6-c6 h3-c3 c6-c7 d11-d9 c10-c9xc8 b7-b9xc9 c7-c11 b9-b11 c11-c9 e11-e8 c9-c11xb11 b3-b11 c11-c8 b11-b10 d4-d8xe8 d9-c9 d8-d10 b10-c10 c8-b8 f10-e10xd10 b8-b1,2,4,White
h11-h9 d6-d9 a7-b7 f4-c4 f2-c2 f5-f3 j6-j3 f6-f4 k4-i4 f3-b3 d1-d2 e7-e10 d11-d10xe10 c4-c11 a8-d8xd9 e6-e9 a6-a9 e9-d9 d8-c8 c11-d11xd10 c8-c11xd11 f8-c8 k8-f8xf7 f4-c4 f10-b10 e5-e8 f8-i8 c4-b4 e1-b1 e8-e1 d2-d1xe1 c8-c3 b1-b2 g5-g3 h1-h3 g7-g10 h9-g9xg10,6,1,Black
a8-c8 e7-b7 c8-b8xb7 f7-b7 a5-c5 f8-i8 c5-c7xb7 f6-f9 h11-h9 f9-a9 f10-a10 a9-g9 c7-c9 i8-i9xh9 j6-j10 i9-i11 k8-k9 g9-j9 k4-j4 i11-j11xj10 a10-j10 j11-i11 d11-d10 i11-j11xj10,2,3,White
h11-h9 f8-i8 f2-i2 g7-g10 e11-e10 g10-j10 f10-i10 g6-g9 f11-f9xg9 g5-g9 k8-k10xj10 i8-i9xh9 k7-k9 e7-e9xf9 k10-j10 f7-b7 a8-b8xb7 f6-f10 e10-c10 e9-a9 b8-b10 i9-i8 d1-d3 i8-a8 j6-j3 f10-f8 a5-c5 f8-b8 g11-e11 a9-c9 g1-g8 g9-d9 d11-d10 b8-b9 g8-c8xc9 d6-d8 e11-e8xd8 d9-d8 e8-e9 b9-a9 b10-a10 a8-b8xc8 e9-b9 a9-a8 a10-a9 e6-e11 d10-d11 e11-i11 k9-i9 h6-h7 c5-c8 h7-b7 c8-c7xb7 b8-b7 c7-c5 a8-c8 b9-b8xb7 c8-c6 a4-c4 c6-j6 j10-j8 f5-f11 e1-e4 e5-e7 k4-g4xf4 j6-j7 a7-d7 d8-g8 f1-f7xe7 g8-f8xf7 k6-k7 f8-f3 e4-e2 j7-j4 k5-k4 j4-h4 g4-g1 h4-h10 h1-h9 i11-j11 j8-j10 f3-f8 g1-g8 f8-f1 i10-i11xj11xj11 h10-e10 e2-e9 e10-f10 b8-f8 f10-f9 d7-f7 f9-g9 f8-f9 g9-g10 f7-f2 f1-g1 f2-g2 g1-e1 c10-f10 f11-e11 i11-f11xe11 g10-g11 i9-i11 g11-h11 j10-h10,12,4,Black
d1-d3 e5-e2 g1-g2 f4-c4 d3-d2xe2 f5-b5 a4-b4xb5 f6-f3 b4-b3 f3-k3 g2-k2 k3-i3 k2-i2 i3-i11 j6-j11 i11-i9 j11-j9 i9-a9 f10-a10 a9-b9 a10-b10 c4-c11 b10-b11xc11 b9-b10 a8-a10 b10-k10 a10-j10 k10-k11,3,0,White
d1-d3 f8-c8 h11-h9 h6-h3 k8-i8 e5-e2 d3-d2xe2 e6-e2 a4-c4 f5-b5 d2-b2 g5-g2xf2 j6-j3 e7-b7xb6 f10-c10 h3-a3 e11-e3xe2 g2-c2 e1-c1 a3-a2xb2 a5-a3xa2 b5-b1 f1-d1 f4-d4 k4-f4 b7-b4xc4 e3-c3xc2 g6-g3 g1-g2 g3-d3 c3-c2 f6-f5 c2-a2 d3-f3xf4 k5-k3 f7-f9 a7-b7 f5-i5 g2-i2 g7-g1 b7-b8 c8-c7 b8-b9 f9-f4 d11-d7 c7-c3 b9-b6 d4-d2 f11-f5 d6-d5 a8-e8 f4-e4 e8-e5 i5-g5 k7-g7 d5-d4 c10-c4 b4-b3 b6-b4 g5-g2 g7-g4 d2-c2,4,5,White
d1-d3 d6-d9 a4-c4 f4-i4 e1-e2 g7-g10 h11-h10xg10 g6-g10 k8-i8 f7-j7 f10-d10 g5-j5xj6 f11-f10xg10 j5-j2 k4-j4 f5-j5 h1-h4xi4 j2-j3xj4 f2-j2 f6-g6 g11-g9 f8-h8 a8-g8xh8 g6-g3 k5-k3 e7-i7 h4-j4xj3 g3-j3xj4 g1-i1 j7-j9 k6-i6xi7 j5-j6xi6 h10-j10 j6-j8 k7-k8xj8 j3-j8 g8-h8,7,4,Black
d1-d3 h6-h9 k4-i4 f8-c8 j6-j10 e7-e10 b6-b10 g7-g10xf10 a8-a9 f7-c7 h1-h3 c8-c11 a7-b7 f6-f8 b7-b9 h9-k9 k5-j5 g6-g9 h11-i11 c7-c2 e1-c1 c2-b2 a5-b5 c11-c3 c1-c2 e5-e3xd3 a4-c4xc3 d6-d2xc2 b5-b3 e3-e1 c4-c2 f4-b4xb3 f2-e2xd2 e6-e3xe2 d11-d1xe1 f8-c8 e11-c11 c8-c3 a6-a3 c3-b3 a9-a4 b2-b1 c2-b2 b1-c1 b2-b1xc1 b3-b2,4,5,White
d1-d3 f8-i8 d11-d9 f4-c4 e1-e3 e7-e10 d9-d10xe10 e6-e10 e11-c11 c4-c10xd10 b6-b10 g7-g10xf10 j6-j10 f7-b7 f11-f9 e5-e9 a8-a9 g6-g9xf9 k8-k9 h6-h10 k9-j9 f6-i6 k7-k9 i8-j8 e3-i3 i6-i11 j10-j11 h10-j10xj9,1,4,White
h1-h3 h6-h9 k5-i5 f8-i8 f10-i10 e7-b7 a8-b8xb7 f7-b7 d11-d9 f6-f7 a5-c5 g7-g10 b8-b10 f7-j7 i10-j10 i8-i11 k8-j8 h9-j9xj8 j10-j11xi11 j7-j8 k7-k9 g6-g9 j11-j10 j8-a8 d9-a9 d6-d11 c5-c11xd11 e5-b5xb6 f2-b2 e6-d6 c11-c7xb7 a8-c8 e11-c11 d6-c6xc7 d1-c1,4,3,Black
